1788213520.615,43BF3D,,,46.9592,-1.7157,18000,256,5,5,"rx-003,rx-000,rx-002,rx-004,rx-001",2,46.9588,-1.7155,18002,30,335,0,144
1788213521.615,3944F1,,,47.3929,-1.8795,21000,225,5,5,"rx-004,rx-000,rx-003,rx-001,rx-002",2,47.3930,-1.8796,21006,126,382,0,116
1788213521.615,43BF3D,,,46.9610,-1.7140,18000,252,5,5,"rx-003,rx-000,rx-002,rx-004,rx-001",2,46.9603,-1.7143,18003,30,337,0,136
1788213522.615,3944F1,,,47.3920,-1.8775,21000,223,5,5,"rx-004,rx-000,rx-003,rx-001,rx-002",2,47.3919,-1.8775,21006,126,382,0,112
1788213523.614,3944F1,,,47.3906,-1.8752,21000,213,5,5,"rx-004,rx-000,rx-003,rx-001,rx-002",2,47.3908,-1.8753,21006,127,384,0,108
1788213524.614,AE01CE,,,47.1530,-0.9262,25000,2239,5,5,"rx-002,rx-001,rx-000,rx-004,rx-003",1,0
1788213524.614,43BF3D,,,46.9556,-1.7068,18000,1047,3,3,"rx-003,rx-000,rx-004",0,46.9640,-1.7110,17999,30,330,0,157
1788213524.614,3944F1,,,47.3905,-1.8750,21000,213,5,5,"rx-004,rx-000,rx-003,rx-001,rx-002",2,47.3899,-1.8735,21006,127,379,0,105
1788213526.614,43BF3D,,,46.9692,-1.7091,18000,254,5,5,"rx-003,rx-000,rx-002,rx-004,rx-001",2,46.9674,-1.7089,17997,28,336,0,152
1788213526.614,3944F1,,,47.3883,-1.8704,21000,221,5,5,"rx-004,rx-000,rx-003,rx-001,rx-002",2,47.3879,-1.8696,21003,127,376,0,111
1788213527.614,3944F1,,,47.3863,-1.8667,21000,211,5,5,"rx-004,rx-000,rx-003,rx-001,rx-002",2,47.3867,-1.8674,21002,127,378,0,107
1788213528.614,3944F1,,,47.3846,-1.8645,21000,210,5,5,"rx-004,rx-000,rx-003,rx-001,rx-002",2,47.3855,-1.8652,21001,127,383,0,105
1788213529.614,3944F1,,,47.3842,-1.8632,21000,209,5,5,"rx-004,rx-000,rx-003,rx-001,rx-002",2,47.3843,-1.8631,21000,127,383,0,103
1788213529.615,43BF3D,,,46.9718,-1.7054,18000,1364,3,3,"rx-000,rx-002,rx-001",0,46.9715,-1.7057,17997,28,335,0,157
1788213530.614,AE01CE,,,47.1573,-0.9549,25000,2879,5,5,"rx-002,rx-001,rx-000,rx-004,rx-003",1,0
1788213531.615,43BF3D,,,46.9742,-1.7017,18000,267,4,4,"rx-003,rx-000,rx-002,rx-001",1,46.9743,-1.7028,17997,29,340,0,155
1788213531.615,3944F1,,,47.3827,-1.8593,21000,384,4,4,"rx-000,rx-003,rx-001,rx-002",1,47.3822,-1.8591,21003,128,382,0,109
1788213533.614,3944F1,,,47.3805,-1.8551,21000,376,4,4,"rx-000,rx-003,rx-001,rx-002",1,47.3801,-1.8550,21003,128,382,0,117
1788213533.614,43BF3D,,,46.9767,-1.7004,18000,265,4,4,"rx-003,rx-000,rx-002,rx-001",1,46.9770,-1.7005,17998,29,339,0,155
1788213534.614,43BF3D,,,46.9781,-1.6988,18000,263,4,4,"rx-003,rx-000,rx-002,rx-001",1,46.9783,-1.6992,17998,30,339,0,148
1788213535.614,3944F1,,,47.3788,-1.8514,21000,372,4,4,"rx-000,rx-003,rx-001,rx-002",1,47.3779,-1.8510,21005,128,381,0,126
1788213535.614,AE01CE,,,47.1575,-0.9641,25000,2496,4,4,"rx-002,rx-000,rx-004,rx-003",0,0
1788213536.615,43BF3D,,,46.9813,-1.6965,18000,247,5,5,"rx-003,rx-000,rx-002,rx-004,rx-001",2,46.9811,-1.6968,17999,30,341,0,145
1788213538.614,3944F1,,,47.3756,-1.8461,21000,215,5,5,"rx-004,rx-000,rx-003,rx-001,rx-002",2,47.3753,-1.8454,21001,127,369,0,129
1788213539.615,43BF3D,,,46.9845,-1.6927,18000,1253,3,3,"rx-000,rx-002,rx-001",0,46.9849,-1.6933,18000,30,337,0,150
1788213540.614,AE01CE,,,47.1593,-0.9778,25000,2242,5,5,"rx-002,rx-001,rx-000,rx-004,rx-003",1,47.1594,-0.9774,29616,280,429,0,1323
1788213540.614,43BF3D,,,46.9864,-1.6917,18000,236,5,5,"rx-003,rx-000,rx-002,rx-004,rx-001",2,46.9863,-1.6920,18000,30,339,0,137
1788213541.614,43BF3D,,,46.9877,-1.6905,18000,244,5,5,"rx-003,rx-000,rx-002,rx-004,rx-001",2,46.9877,-1.6907,18000,30,339,0,129
1788213542.615,3944F1,,,47.3713,-1.8357,21000,204,5,5,"rx-004,rx-000,rx-003,rx-001,rx-002",2,47.3712,-1.8369,20999,127,370,0,139
1788213543.614,43BF3D,,,46.9916,-1.6878,18000,234,5,5,"rx-003,rx-000,rx-002,rx-004,rx-001",2,46.9907,-1.6882,18001,31,345,0,130
1788213544.615,3944F1,,,47.3690,-1.8316,21000,224,4,4,"rx-004,rx-000,rx-003,rx-002",1,47.3691,-1.8327,20999,127,372,0,139
1788213545.613,AE01CE,,,47.1625,-0.9959,25000,2261,5,5,"rx-002,rx-001,rx-000,rx-004,rx-003",1,47.1617,-0.9937,28489,280,443,0,1234
1788213545.613,3944F1,,,47.3679,-1.8289,21000,201,5,5,"rx-004,rx-000,rx-003,rx-001,rx-002",2,47.3680,-1.8301,20999,126,376,0,125
1788213546.614,43BF3D,,,46.9958,-1.6841,18000,229,5,5,"rx-003,rx-000,rx-002,rx-004,rx-001",2,46.9951,-1.6844,18002,31,350,0,136
1788213546.614,3944F1,,,47.3671,-1.8265,21000,200,5,5,"rx-004,rx-000,rx-003,rx-001,rx-002",2,47.3670,-1.8277,20999,126,379,0,116
1788213547.615,43BF3D,,,46.9973,-1.6828,18000,228,5,5,"rx-000,rx-003,rx-002,rx-004,rx-001",2,46.9967,-1.6831,18001,31,353,0,124
1788213547.615,3944F1,,,47.3659,-1.8247,21000,200,5,5,"rx-004,rx-000,rx-003,rx-001,rx-002",2,47.3660,-1.8254,20998,126,381,0,110
1788213548.614,3944F1,,,47.3652,-1.8230,21000,199,5,5,"rx-004,rx-000,rx-003,rx-001,rx-002",2,47.3650,-1.8233,20997,126,380,0,105
1788213549.614,43BF3D,,,47.0004,-1.6803,18000,241,4,4,"rx-000,rx-003,rx-002,rx-001",1,46.9998,-1.6807,18000,30,357,0,124
1788213549.614,3944F1,,,47.3648,-1.8217,21000,208,5,5,"rx-004,rx-000,rx-003,rx-001,rx-002",2,47.3642,-1.8213,20996,125,376,0,102
1788213550.615,AE01CE,,,47.1650,-1.0090,25000,2280,5,5,"rx-002,rx-001,rx-000,rx-004,rx-003",1,47.1641,-1.0083,27483,281,443,0,1174
1788213550.615,43BF3D,,,47.0033,-1.6784,18000,225,5,5,"rx-000,rx-003,rx-002,rx-004,rx-001",2,47.0016,-1.6793,18000,30,365,0,117
1788213550.615,3944F1,,,47.3633,-1.8182,21000,207,5,5,"rx-000,rx-004,rx-003,rx-001,rx-002",2,47.3632,-1.8188,20992,125,380,0,98
1788213551.614,43BF3D,,,47.0034,-1.6784,18000,225,5,5,"rx-000,rx-003,rx-002,rx-004,rx-001",2,47.0031,-1.6782,18001,30,365,0,112
1788213552.615,3944F1,,,47.3621,-1.8160,21000,206,5,5,"rx-000,rx-004,rx-003,rx-001,rx-002",2,47.3613,-1.8148,20991,125,377,0,103
1788213552.615,43BF3D,,,47.0056,-1.6764,18000,224,5,5,"rx-000,rx-003,rx-002,rx-004,rx-001",2,47.0047,-1.6769,18003,30,368,0,109
1788213553.615,3944F1,,,47.3607,-1.8131,21000,206,5,5,"rx-000,rx-004,rx-003,rx-001,rx-002",2,47.3603,-1.8127,20989,124,377,0,100
1788213555.615,43BF3D,,,47.0090,-1.6730,18000,230,5,5,"rx-000,rx-003,rx-002,rx-004,rx-001",2,47.0090,-1.6731,18006,30,368,0,122
1788213555.615,3944F1,,,47.3584,-1.8083,21000,204,5,5,"rx-000,rx-004,rx-003,rx-001,rx-002",2,47.3583,-1.8082,20984,124,379,0,106
1788213555.615,AE01CE,,,47.1666,-1.0242,25000,2183,5,5,"rx-002,rx-001,rx-000,rx-004,rx-003",1,47.1662,-1.0232,26793,282,444,0,1134
1788213556.615,3944F1,,,47.3577,-1.8064,21000,204,5,5,"rx-000,rx-004,rx-003,rx-001,rx-002",2,47.3573,-1.8060,20982,124,379,0,103
1788213556.615,43BF3D,,,47.0111,-1.6713,18000,229,5,5,"rx-000,rx-003,rx-002,rx-004,rx-001",2,47.0105,-1.6718,18008,30,370,0,117
1788213557.615,3944F1,,,47.3573,-1.8053,21000,194,5,5,"rx-000,rx-004,rx-003,rx-001,rx-002",2,47.3565,-1.8041,20984,124,376,0,100
1788213558.614,3944F1,,,47.3562,-1.8023,21000,203,5,5,"rx-000,rx-004,rx-003,rx-001,rx-002",2,47.3556,-1.8019,20983,124,376,0,98
1788213559.613,43BF3D,,,47.0163,-1.6671,18000,232,4,4,"rx-000,rx-003,rx-002,rx-001",1,47.0152,-1.6678,18008,30,377,0,128
1788213560.614,AE01CE,,,47.1693,-1.0357,25000,2049,5,5,"rx-002,rx-001,rx-000,rx-004,rx-003",1,47.1686,-1.0365,26581,283,435,0,1107
1788213560.614,3944F1,,,47.3548,-1.7987,21000,193,5,5,"rx-000,rx-004,rx-003,rx-001,rx-002",2,47.3538,-1.7977,20983,123,372,0,103
1788213560.614,43BF3D,,,47.0166,-1.6664,18000,232,4,4,"rx-000,rx-003,rx-002,rx-001",1,47.0166,-1.6665,18008,30,376,0,121
1788213562.613,43BF3D,,,47.0199,-1.6646,18000,225,5,5,"rx-000,rx-003,rx-002,rx-004,rx-001",2,47.0194,-1.6642,18015,30,373,0,123
1788213562.614,3944F1,,,47.3528,-1.7947,21000,193,5,5,"rx-000,rx-004,rx-003,rx-001,rx-002",2,47.3520,-1.7936,20983,123,369,0,107
1788213564.614,43BF3D,,,47.0224,-1.6617,18000,229,4,4,"rx-000,rx-003,rx-002,rx-001",1,47.0223,-1.6617,18013,30,373,0,125
1788213565.614,3944F1,,,47.3497,-1.7888,21000,192,5,5,"rx-000,rx-004,rx-003,rx-001,rx-002",2,47.3493,-1.7874,20980,123,366,0,117
1788213565.614,AE01CE,,,47.1713,-1.0535,25000,2451,4,4,"rx-002,rx-001,rx-000,rx-003",0,47.1710,-1.0518,25621,283,442,0,1133
1788213566.615,43BF3D,,,47.0216,-1.6647,18000,486,4,4,"rx-000,rx-002,rx-004,rx-001",1,47.0248,-1.6590,18019,31,369,0,133
1788213567.614,43BF3D,,,47.0275,-1.6587,18000,223,5,5,"rx-000,rx-003,rx-002,rx-004,rx-001",2,47.0263,-1.6581,18022,31,368,0,124
1788213568.615,3944F1,,,47.3467,-1.7824,21000,201,5,5,"rx-000,rx-004,rx-003,rx-001,rx-002",2,47.3464,-1.7811,20970,123,367,0,125
1788213568.615,43BF3D,,,47.0300,-1.6570,18000,222,5,5,"rx-000,rx-003,rx-002,rx-004,rx-001",2,47.0280,-1.6570,18026,30,371,0,117
1788213569.615,43BF3D,,,47.0316,-1.6560,18000,213,5,5,"rx-000,rx-003,rx-002,rx-004,rx-001",2,47.0297,-1.6558,18025,30,374,0,112
1788213569.615,AE01CE,,,47.1732,-1.0647,25000,1841,5,5,"rx-002,rx-001,rx-000,rx-004,rx-003",1,47.1730,-1.0641,25804,284,452,0,1083
1788213569.615,3944F1,,,47.3458,-1.7806,21000,191,5,5,"rx-000,rx-004,rx-003,rx-001,rx-002",2,47.3454,-1.7791,20969,123,367,0,115
1788213570.615,3944F1,,,47.3442,-1.7772,21000,200,5,5,"rx-000,rx-004,rx-003,rx-001,rx-002",2,47.3442,-1.7767,20963,123,372,0,109
1788213571.615,3944F1,,,47.3436,-1.7762,21000,191,5,5,"rx-000,rx-004,rx-003,rx-001,rx-002",2,47.3432,-1.7747,20964,123,372,0,104
1788213571.615,43BF3D,,,47.0358,-1.6558,18000,447,4,4,"rx-000,rx-003,rx-004,rx-001",1,47.0327,-1.6537,18030,29,372,0,122
1788213572.615,3944F1,,,47.3430,-1.7744,21000,200,5,5,"rx-000,rx-004,rx-003,rx-001,rx-002",2,47.3422,-1.7727,20960,123,370,0,101
1788213573.615,AE01CE,,,47.1742,-1.0747,25000,1786,5,5,"rx-002,rx-001,rx-000,rx-004,rx-003",1,47.1745,-1.0752,26054,283,445,0,1046
1788213573.615,43BF3D,,,47.0372,-1.6505,18000,222,5,5,"rx-000,rx-003,rx-002,rx-004,rx-001",2,47.0358,-1.6511,18035,29,375,0,124
1788213573.615,3944F1,,,47.3410,-1.7711,21000,190,5,5,"rx-000,rx-004,rx-003,rx-001,rx-002",2,47.3411,-1.7704,20960,123,374,0,97
1788213574.615,3944F1,,,47.3404,-1.7688,21000,190,5,5,"rx-000,rx-004,rx-003,rx-001,rx-002",2,47.3401,-1.7681,20960,123,376,0,95
1788213575.615,3944F1,,,47.3397,-1.7676,21000,190,5,5,"rx-000,rx-004,rx-003,rx-001,rx-002",2,47.3391,-1.7660,20959,124,377,0,93
1788213576.614,43BF3D,,,47.0398,-1.6468,18000,227,4,4,"rx-000,rx-003,rx-002,rx-001",1,47.0401,-1.6473,18027,29,374,0,132
1788213577.615,3944F1,,,47.3376,-1.7629,21000,199,5,5,"rx-000,rx-004,rx-003,rx-001,rx-002",2,47.3371,-1.7617,20954,124,378,0,100
1788213578.616,43BF3D,,,47.0423,-1.6452,18000,226,4,4,"rx-000,rx-003,rx-002,rx-001",1,47.0428,-1.6449,18020,30,369,0,130
1788213579.615,AE01CE,,,47.1769,-1.0908,25000,1798,5,5,"rx-002,rx-001,rx-000,rx-004,rx-003",1,47.1769,-1.0916,26202,283,433,0,1056
1788213580.615,3944F1,,,47.3353,-1.7579,21000,198,5,5,"rx-000,rx-004,rx-003,rx-001,rx-002",2,47.3342,-1.7555,20946,124,376,0,113
1788213580.615,43BF3D,,,47.0459,-1.6423,18000,225,4,4,"rx-000,rx-003,rx-002,rx-001",1,47.0457,-1.6424,18016,30,369,0,128
1788213581.615,43BF3D,,,47.0495,-1.6413,18000,205,5,5,"rx-000,rx-003,rx-002,rx-004,rx-001",2,47.0473,-1.6414,18019,29,370,0,119
1788213582.616,3944F1,,,47.3304,-1.7528,21000,292,4,4,"rx-000,rx-003,rx-001,rx-002",1,47.3320,-1.7518,20961,125,373,0,118
1788213583.614,43BF3D,,,47.0472,-1.6384,18000,222,4,4,"rx-000,rx-003,rx-002,rx-001",1,47.0495,-1.6388,18017,30,359,0,120
1788213583.614,AE01CE,,,47.1757,-1.1013,25000,1906,4,4,"rx-002,rx-001,rx-000,rx-003",0,47.1772,-1.1022,26876,280,418,0,1056
1788213583.614,3944F1,,,47.3290,-1.7500,21000,291,4,4,"rx-000,rx-003,rx-001,rx-002",1,47.3308,-1.7499,20970,125,373,0,116
1788213584.615,3944F1,,,47.3280,-1.7480,21000,290,4,4,"rx-000,rx-003,rx-001,rx-002",1,47.3296,-1.7480,20977,126,374,0,115
1788213585.614,3944F1,,,47.3269,-1.7461,21000,289,4,4,"rx-000,rx-003,rx-001,rx-002",1,47.3284,-1.7461,20982,127,374,0,115
1788213586.614,43BF3D,,,47.0512,-1.6351,18000,229,4,4,"rx-000,rx-003,rx-002,rx-001",1,47.0529,-1.6351,18017,32,347,0,129
1788213587.615,3944F1,,,47.3249,-1.7414,21000,287,4,4,"rx-000,rx-003,rx-001,rx-002",1,47.3262,-1.7420,20988,127,376,0,123
1788213587.615,AE01CE,,,47.1774,-1.1122,25000,1966,4,4,"rx-002,rx-000,rx-001,rx-003",0,47.1780,-1.1126,26593,278,405,0,1053
1788213588.614,43BF3D,,,47.0547,-1.6304,18000,822,3,3,"rx-000,rx-002,rx-001",0,47.0553,-1.6323,18013,33,343,0,136
1788213588.614,3944F1,,,47.3234,-1.7389,21000,285,4,4,"rx-000,rx-003,rx-001,rx-002",1,47.3249,-1.7399,20992,128,379,0,122
1788213589.614,3944F1,,,47.3235,-1.7386,21000,292,4,4,"rx-000,rx-003,rx-001,rx-002",1,47.3238,-1.7380,20995,128,378,0,122
1788213590.614,43BF3D,,,47.0579,-1.6265,18000,799,3,3,"rx-000,rx-002,rx-001",0,47.0577,-1.6295,18010,34,340,0,145
1788213590.614,3944F1,,,47.3221,-1.7354,21000,290,4,4,"rx-000,rx-003,rx-001,rx-002",1,47.3227,-1.7359,20998,128,380,0,122
1788213591.614,43BF3D,,,47.0582,-1.6286,18000,219,4,4,"rx-000,rx-003,rx-002,rx-001",1,47.0586,-1.6285,18010,34,333,0,129
1788213591.614,3944F1,,,47.3210,-1.7331,21000,289,4,4,"rx-000,rx-003,rx-001,rx-002",1,47.3215,-1.7338,21001,128,381,0,122
1788213592.614,43BF3D,,,47.0604,-1.6267,18000,219,4,4,"rx-000,rx-003,rx-002,rx-001",1,47.0600,-1.6271,18008,34,333,0,119
1788213593.615,3944F1,,,47.3194,-1.7299,21000,282,4,4,"rx-000,rx-003,rx-001,rx-002",1,47.3194,-1.7298,21006,129,381,0,129
1788213593.615,AE01CE,,,47.1795,-1.1298,25000,1813,4,4,"rx-002,rx-000,rx-001,rx-003",0,47.1795,-1.1293,26426,277,404,0,1093
1788213594.615,43BF3D,,,47.0625,-1.6248,18000,218,4,4,"rx-000,rx-003,rx-002,rx-001",1,47.0624,-1.6246,18007,35,329,0,120
1788213594.615,3944F1,,,47.3183,-1.7276,21000,287,4,4,"rx-000,rx-003,rx-001,rx-002",1,47.3183,-1.7278,21008,129,381,0,128
1788213595.614,3944F1,,,47.3166,-1.7246,21000,279,4,4,"rx-000,rx-003,rx-001,rx-002",1,47.3171,-1.7256,21009,129,383,0,126
1788213595.614,43BF3D,,,47.0635,-1.6241,18000,226,4,4,"rx-000,rx-003,rx-002,rx-001",1,47.0635,-1.6236,18008,35,325,0,114
1788213596.615,3944F1,,,47.3160,-1.7234,21000,279,4,4,"rx-000,rx-003,rx-001,rx-002",1,47.3161,-1.7236,21010,129,383,0,124
1788213598.614,43BF3D,,,47.0651,-1.6191,18000,655,3,3,"rx-000,rx-003,rx-001",0,47.0670,-1.6200,18008,35,318,0,132
1788213598.614,3944F1,,,47.3144,-1.7201,21000,278,4,4,"rx-000,rx-003,rx-001,rx-002",1,47.3139,-1.7196,21013,129,382,0,131
1788213598.614,AE01CE,,,47.1811,-1.1426,25000,1650,4,4,"rx-002,rx-000,rx-001,rx-003",0,47.1809,-1.1428,26765,277,402,0,1094
1788213599.614,3944F1,,,47.3129,-1.7172,21000,276,4,4,"rx-000,rx-003,rx-001,rx-002",1,47.3128,-1.7175,21012,129,383,0,128
1788213600.614,43BF3D,,,47.0711,-1.6171,18000,217,4,4,"rx-000,rx-003,rx-002,rx-001",1,47.0698,-1.6174,18006,35,322,0,129
1788213600.614,3944F1,,,47.3114,-1.7143,21000,275,4,4,"rx-000,rx-003,rx-001,rx-002",1,47.3117,-1.7153,21012,129,385,0,126
1788213601.615,3944F1,,,47.3108,-1.7128,21000,273,4,4,"rx-000,rx-003,rx-001,rx-002",1,47.3106,-1.7132,21011,129,385,0,124
1788213601.615,43BF3D,,,47.0723,-1.6158,18000,224,4,4,"rx-000,rx-003,rx-002,rx-001",1,47.0712,-1.6161,18005,35,325,0,121
1788213602.614,3944F1,,,47.3092,-1.7097,21000,272,4,4,"rx-000,rx-003,rx-001,rx-002",1,47.3094,-1.7108,21007,129,390,0,122
1788213602.614,AE01CE,,,47.1827,-1.1555,25000,1665,5,5,"rx-002,rx-000,rx-001,rx-004,rx-003",1,47.1823,-1.1545,26364,278,408,0,1015
1788213603.615,43BF3D,,,47.0753,-1.6138,18000,216,5,5,"rx-000,rx-003,rx-002,rx-004,rx-001",2,47.0741,-1.6136,18001,34,328,0,122
1788213604.613,3944F1,,,47.3075,-1.7063,21000,211,5,5,"rx-000,rx-004,rx-003,rx-001,rx-002",2,47.3071,-1.7065,21005,129,392,0,120
1788213604.613,43BF3D,,,47.0765,-1.6125,18000,207,5,5,"rx-000,rx-003,rx-002,rx-004,rx-001",2,47.0756,-1.6124,17999,34,331,0,114
1788213605.615,3944F1,,,47.3059,-1.7033,21000,208,5,5,"rx-000,rx-004,rx-003,rx-001,rx-002",2,47.3058,-1.7041,21000,129,397,0,113
1788213606.614,43BF3D,,,47.0794,-1.6101,18000,710,3,3,"rx-000,rx-002,rx-001",0,47.0784,-1.6101,17997,33,332,0,123
1788213606.614,AE01CE,,,47.1844,-1.1679,25000,1814,4,4,"rx-002,rx-000,rx-001,rx-003",0,47.1838,-1.1664,25343,278,416,0,998
1788213607.613,3944F1,,,47.3041,-1.7002,21000,217,5,5,"rx-000,rx-004,rx-003,rx-001,rx-002",2,47.3036,-1.6998,20996,129,399,0,115
1788213607.613,43BF3D,,,47.0812,-1.6090,18000,214,4,4,"rx-000,rx-003,rx-002,rx-001",1,47.0800,-1.6089,17994,33,337,0,115
1788213608.614,43BF3D,,,47.0828,-1.6076,18000,215,5,5,"rx-000,rx-003,rx-002,rx-004,rx-001",2,47.0817,-1.6076,17992,32,342,0,111
1788213609.614,3944F1,,,47.3026,-1.6965,21000,268,4,4,"rx-000,rx-003,rx-001,rx-002",1,47.3014,-1.6957,20997,129,398,0,121
1788213610.614,3944F1,,,47.3009,-1.6937,21000,217,5,5,"rx-000,rx-004,rx-003,rx-001,rx-002",2,47.3003,-1.6935,20992,129,399,0,115
1788213611.614,3944F1,,,47.3003,-1.6922,21000,217,5,5,"rx-000,rx-004,rx-003,rx-001,rx-002",2,47.2993,-1.6915,20988,128,397,0,110
1788213611.614,43BF3D,,,47.0866,-1.6052,18000,682,3,3,"rx-000,rx-002,rx-001",0,47.0860,-1.6041,17988,32,344,0,129
1788213611.614,AE01CE,,,47.1863,-1.1824,25000,1538,5,5,"rx-002,rx-000,rx-001,rx-004,rx-003",1,47.1858,-1.1815,24922,279,429,0,968
1788213612.614,43BF3D,,,47.0880,-1.6031,18000,213,4,4,"rx-000,rx-003,rx-002,rx-001",1,47.0875,-1.6029,17988,31,347,0,119
1788213613.614,3944F1,,,47.2979,-1.6876,21000,215,5,5,"rx-000,rx-004,rx-003,rx-001,rx-002",2,47.2971,-1.6872,20979,128,398,0,114
1788213615.614,3944F1,,,47.2951,-1.6819,21000,261,4,4,"rx-000,rx-003,rx-001,rx-002",1,47.2949,-1.6826,20976,128,402,0,121
1788213615.614,43BF3D,,,47.0912,-1.6003,18000,647,3,3,"rx-000,rx-002,rx-001",0,47.0916,-1.5992,17987,31,347,0,138
1788213615.614,AE01CE,,,47.1870,-1.1922,25000,1507,5,5,"rx-000,rx-002,rx-001,rx-004,rx-003",1,47.1871,-1.1926,24571,279,426,0,768
1788213616.614,3944F1,,,47.2948,-1.6814,21000,207,5,5,"rx-000,rx-004,rx-003,rx-001,rx-002",2,47.2939,-1.6806,20975,128,399,0,114
1788213617.614,3944F1,,,47.2937,-1.6787,21000,196,5,5,"rx-000,rx-004,rx-003,rx-001,rx-002",2,47.2930,-1.6785,20980,127,397,0,108
1788213618.614,43BF3D,,,47.0951,-1.5948,18000,200,4,4,"rx-000,rx-003,rx-002,rx-001",1,47.0957,-1.5953,17985,32,349,0,137
1788213618.614,3944F1,,,47.2924,-1.6759,21000,204,5,5,"rx-000,rx-004,rx-003,rx-001,rx-002",2,47.2919,-1.6762,20977,127,398,0,105
1788213619.614,AE01CE,,,47.1881,-1.2014,25000,1685,4,4,"rx-000,rx-002,rx-001,rx-003",0,47.1884,-1.2029,24070,280,415,0,730
1788213619.614,3944F1,,,47.2917,-1.6744,21000,205,5,5,"rx-000,rx-004,rx-003,rx-001,rx-002",2,47.2910,-1.6742,20981,127,396,0,102
1788213620.615,43BF3D,,,47.0978,-1.5922,18000,200,5,5,"rx-000,rx-003,rx-002,rx-004,rx-001",2,47.0983,-1.5926,17987,32,348,0,130
1788213621.615,3944F1,,,47.2899,-1.6700,21000,196,5,5,"rx-000,rx-004,rx-003,rx-001,rx-002",2,47.2890,-1.6699,20985,126,393,0,106
1788213622.615,43BF3D,,,47.1009,-1.5894,18000,199,4,4,"rx-000,rx-003,rx-002,rx-001",1,47.1011,-1.5899,17987,32,351,0,126
1788213623.615,43BF3D,,,47.1035,-1.5876,18000,183,5,5,"rx-000,rx-003,rx-002,rx-004,rx-001",2,47.1027,-1.5883,17989,32,356,0,115
1788213623.615,3944F1,,,47.2873,-1.6646,21000,174,5,5,"rx-000,rx-004,rx-003,rx-001,rx-002",2,47.2870,-1.6653,20987,126,395,0,108
1788213624.614,3944F1,,,47.2864,-1.6631,21000,174,5,5,"rx-000,rx-004,rx-003,rx-001,rx-002",2,47.2860,-1.6632,20991,126,394,0,102
1788213624.614,AE01CE,,,47.1904,-1.2175,25000,1378,5,5,"rx-000,rx-002,rx-001,rx-004,rx-003",1,47.1901,-1.2171,23307,280,419,0,672
1788213625.614,43BF3D,,,47.1059,-1.5852,18000,193,5,5,"rx-000,rx-003,rx-002,rx-004,rx-001",2,47.1056,-1.5856,17990,33,359,0,116
1788213625.614,3944F1,,,47.2855,-1.6607,21000,183,5,5,"rx-000,rx-004,rx-003,rx-001,rx-002",2,47.2851,-1.6609,20993,125,394,0,99
1788213627.614,AE01CE,,,47.1910,-1.2229,25000,1459,4,4,"rx-000,rx-002,rx-004,rx-003",0,47.1909,-1.2250,23883,280,413,0,638
1788213627.614,43BF3D,,,47.1071,-1.5846,18000,259,4,4,"rx-000,rx-003,rx-002,rx-004",1,47.1081,-1.5833,17999,33,354,0,122
1788213628.614,3944F1,,,47.2812,-1.6526,21000,245,4,4,"rx-000,rx-003,rx-001,rx-002",1,47.2819,-1.6541,20995,125,398,0,114
1788213629.614,43BF3D,,,47.1116,-1.5799,18000,192,5,5,"rx-000,rx-003,rx-002,rx-004,rx-001",2,47.1111,-1.5805,17999,33,359,0,121
1788213630.614,3944F1,,,47.2805,-1.6495,21000,174,5,5,"rx-000,rx-003,rx-004,rx-001,rx-002",2,47.2799,-1.6495,20988,124,399,0,114
1788213631.614,AE01CE,,,47.1930,-1.2368,25000,1307,5,5,"rx-000,rx-002,rx-001,rx-004,rx-003",1,47.1925,-1.2365,23290,280,417,0,599
1788213632.614,43BF3D,,,47.1163,-1.5762,18000,181,5,5,"rx-000,rx-003,rx-002,rx-004,rx-001",2,47.1156,-1.5765,18000,32,365,0,125
1788213632.614,3944F1,,,47.2785,-1.6455,21000,174,5,5,"rx-000,rx-003,rx-004,rx-001,rx-002",2,47.2780,-1.6451,20986,124,398,0,114
1788213634.614,3944F1,,,47.2768,-1.6425,21000,174,5,5,"rx-000,rx-003,rx-004,rx-001,rx-002",2,47.2762,-1.6411,20991,124,390,0,113
1788213634.614,43BF3D,,,47.1189,-1.5728,18000,195,4,4,"rx-000,rx-003,rx-002,rx-001",1,47.1186,-1.5735,17999,33,370,0,122
1788213635.613,3944F1,,,47.2760,-1.6401,21000,184,5,5,"rx-000,rx-003,rx-004,rx-001,rx-002",2,47.2754,-1.6391,20992,123,386,0,107
1788213635.613,43BF3D,,,47.1189,-1.5747,18000,357,4,4,"rx-000,rx-002,rx-004,rx-001",1,47.1200,-1.5723,18000,32,370,0,120
1788213635.614,AE01CE,,,47.1938,-1.2489,25000,1528,4,4,"rx-000,rx-002,rx-001,rx-004",0,47.1940,-1.2480,23345,280,421,0,639
1788213637.614,43BF3D,,,47.1226,-1.5698,18000,180,5,5,"rx-000,rx-003,rx-002,rx-004,rx-001",2,47.1228,-1.5696,18002,32,370,0,118
1788213638.614,3944F1,,,47.2712,-1.6314,21000,239,4,4,"rx-000,rx-003,rx-001,rx-002",1,47.2723,-1.6324,20986,123,388,0,121
1788213638.614,AE01CE,,,47.1952,-1.2551,25000,1251,5,5,"rx-000,rx-002,rx-001,rx-004,rx-003",1,47.1952,-1.2559,22615,281,416,0,577
